clone_url
https://github.com/public-apis/public-apis.git
https://github.com/donnemartin/system-design-primer.git
https://github.com/vinta/awesome-python.git
https://github.com/TheAlgorithms/Python.git
https://github.com/Significant-Gravitas/AutoGPT.git
https://github.com/jackfrued/Python-100-Days.git
https://github.com/AUTOMATIC1111/stable-diffusion-webui.git
https://github.com/huggingface/transformers.git
https://github.com/ytdl-org/youtube-dl.git
https://github.com/521xueweihan/HelloGitHub.git
https://github.com/yt-dlp/yt-dlp.git
https://github.com/nvbn/thefuck.git
https://github.com/pytorch/pytorch.git
https://github.com/django/django.git
https://github.com/fastapi/fastapi.git
https://github.com/tensorflow/models.git
https://github.com/home-assistant/core.git
https://github.com/openai/whisper.git
https://github.com/3b1b/manim.git
https://github.com/fighting41love/funNLP.git
https://github.com/pallets/flask.git
https://github.com/bregman-arie/devops-exercises.git
https://github.com/josephmisiti/awesome-machine-learning.git
https://github.com/binary-husky/gpt_academic.git
https://github.com/abi/screenshot-to-code.git
https://github.com/d2l-ai/d2l-zh.git
https://github.com/python/cpython.git
https://github.com/ansible/ansible.git
https://github.com/xtekky/gpt4free.git
https://github.com/keras-team/keras.git
https://github.com/swisskyrepo/PayloadsAllTheThings.git
https://github.com/sherlock-project/sherlock.git
https://github.com/scikit-learn/scikit-learn.git
https://github.com/comfyanonymous/ComfyUI.git
https://github.com/OpenInterpreter/open-interpreter.git
https://github.com/labmlai/annotated_deep_learning_paper_implementations.git
https://github.com/meta-llama/llama.git
https://github.com/localstack/localstack.git
https://github.com/Alvin9999/new-pac.git
https://github.com/zylon-ai/private-gpt.git
https://github.com/soimort/you-get.git
https://github.com/ageitgey/face_recognition.git
https://github.com/scrapy/scrapy.git
https://github.com/CorentinJ/Real-Time-Voice-Cloning.git
https://github.com/deepfakes/faceswap.git
https://github.com/gpt-engineer-org/gpt-engineer.git
https://github.com/psf/requests.git
https://github.com/ultralytics/yolov5.git
https://github.com/Z4nzu/hackingtool.git
https://github.com/commaai/openpilot.git
https://github.com/Textualize/rich.git
https://github.com/xai-org/grok-1.git
https://github.com/charlax/professional-programming.git
https://github.com/minimaxir/big-list-of-naughty-strings.git
https://github.com/geekan/MetaGPT.git
https://github.com/PaddlePaddle/PaddleOCR.git
https://github.com/pandas-dev/pandas.git
https://github.com/Asabeneh/30-Days-Of-Python.git
https://github.com/lllyasviel/Fooocus.git
https://github.com/hacksider/Deep-Live-Cam.git
https://github.com/oobabooga/text-generation-webui.git
https://github.com/THUDM/ChatGLM-6B.git
https://github.com/faif/python-patterns.git
https://github.com/mingrammer/diagrams.git
https://github.com/apachecn/ailearning.git
https://github.com/Stability-AI/stablediffusion.git
https://github.com/odoo/odoo.git
https://github.com/getsentry/sentry.git
https://github.com/psf/black.git
https://github.com/langflow-ai/langflow.git
https://github.com/hpcaitech/ColossalAI.git
https://github.com/chubin/cheat.sh.git
https://github.com/All-Hands-AI/OpenHands.git
https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap.git
https://github.com/google-research/bert.git
https://github.com/karpathy/nanoGPT.git
https://github.com/apache/airflow.git
https://github.com/run-llama/llama_index.git
https://github.com/lm-sys/FastChat.git
https://github.com/mitmproxy/mitmproxy.git
https://github.com/LAION-AI/Open-Assistant.git
https://github.com/RVC-Boss/GPT-SoVITS.git
https://github.com/QuivrHQ/quivr.git
https://github.com/0voice/interview_internal_reference.git
https://github.com/gto76/python-cheatsheet.git
https://github.com/streamlit/streamlit.git
https://github.com/hiyouga/LLaMA-Factory.git
https://github.com/coqui-ai/TTS.git
https://github.com/TencentARC/GFPGAN.git
https://github.com/satwikkansal/wtfpython.git
